,BH_res_fdp_pi,BH_res_power_pi,BH_res_nsel_pi,BH_rel_fdp_pi,BH_rel_power_pi,BH_rel_nsel_pi,BH_clip_fdp_pi,BH_clip_power_pi,BH_clip_nsel_pi,BH_2clip_fdp_pi,BH_2clip_power_pi,BH_2clip_nsel_pi,q,regressor,seed,sigma,ntest
0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.1,gbr,86,0.1,1000
0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.1,rf,86,0.1,1000
0,0,0,0,0,0,0,0.14285714285714285,3.0,14,0.14285714285714285,3.0,14,0.1,svm,86,0.1,1000
