,BH_res_fdp_pi,BH_res_power_pi,BH_res_nsel_pi,BH_rel_fdp_pi,BH_rel_power_pi,BH_rel_nsel_pi,BH_clip_fdp_pi,BH_clip_power_pi,BH_clip_nsel_pi,BH_2clip_fdp_pi,BH_2clip_power_pi,BH_2clip_nsel_pi,q,regressor,seed,sigma,ntest
0,0.0,2.5,10,0.0,2.5,10,0.0,3.25,13,0.0,3.25,13,0.1,gbr,91,0.1,1000
0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1,rf,91,0.1,1000
0,0.0,2.5,10,0.0,2.5,10,0.05555555555555555,4.25,18,0.05555555555555555,4.25,18,0.1,svm,91,0.1,1000
